,index,0_x,1,2,3,4,5,6,7,8,latitude,longitude,0_y,0,traveltime_totube,traveltime_totube_pub
120,9069,88103,The Bodhran PH,"""3 Vivian Avenue, London""",NW4 3UT,522857,188556.0,51.582481,-0.228229,Barnet,51.582481,-0.228229,119,0.16758323679679663,1.9950385332951979,1.9950385332951979
121,9070,88104,The Bohemia,"""762 High Road, London""",N12 9QH,526360,192309.0,51.615435,-0.176348,Barnet,51.615435,-0.176348,301,0.6953277030542634,8.277710750645992,8.277710750645992
122,9071,88107,The Bridge Tavern,"""9 The Broadway, London""",NW7 3LN,521337,192053.0,51.614238,-0.248948,Barnet,51.614238,-0.248948,38,1.6474539346609327,19.612546841201578,19.612546841201578
123,9072,88109,The Butchers Arms,"""148 High Street, Barnet""",EN5 5XP,524510,196748.0,51.655739,-0.201477,Barnet,51.655739000000004,-0.201477,121,0.7818586208196304,9.307840724043219,9.307840724043219
124,9073,88113,The Chandos Arms,"""The New Chandos, 31 Colindale Avenue, London""",NW9 5DS,520914,189693.0,51.59312,-0.255881,Barnet,51.59312,-0.25588099999999997,58,0.47347249314384604,5.6365772993315,5.6365772993315
125,9074,88117,The Claddagh Ring,"""The Claddagh Ring, 10 Church Road, London""",NW4 4EA,522982,189415.0,51.590174,-0.226126,Barnet,51.590174,-0.22612600000000002,119,0.8092365514993948,9.633768470230889,9.633768470230889
126,9075,88119,The Cock Inn,"""The Cock And Dragon,  Chalk Lane, Enfield""",EN4 9HU,527760,196693.0,51.654507,-0.154541,Barnet,51.654507,-0.154541,57,0.4623275094750691,5.503898922322251,5.503898922322251
127,9076,88139,The Finchley Tavern,"""686 High Road, London""",N12 9PT,526424,192019.0,51.612816,-0.175544,Barnet,51.612815999999995,-0.175544,301,0.8956347301728435,10.662318216343374,10.662318216343374
128,9077,88140,The Five Bells,"""Five Bells, 165 East End Road, London""",N2 0LZ,526738,189520.0,51.590286,-0.171898,Barnet,51.590286,-0.171898,77,0.5747093548118153,6.841778033473991,6.841778033473991
129,9078,88143,The Freemasons Fraternity,"""Acre House, 402 Finchley Road, London""",NW2 2HR,525084,186253.0,51.561286,-0.196924,Barnet,51.561285999999996,-0.196924,100,1.2515330109227898,14.899202510985592,14.899202510985592
130,9079,88146,The Gate Public House,"""The Gate, 195 Barnet Road, Barnet""",EN5 3LA,521713,195155.0,51.642026,-0.242443,Barnet,51.642026,-0.242443,121,3.447919593155828,41.046661823283664,41.046661823283664
131,9080,88148,The Gower Club,"""University College School Sports Ground,  Ranulf Road, London""",NW2 2BS,524812,185915.0,51.558309,-0.200966,Barnet,51.558309,-0.200966,142,1.2732407928408385,15.157628486200457,15.157628486200457
132,9081,88150,The Greek Chef,"""Glebelands Indoor Bowls Club,  Summers Lane, London""",N12 0PD,526634,191269.0,51.606027,-0.172783,Barnet,51.606027000000005,-0.172783,287,1.1393744736529674,13.563981829201992,13.563981829201992
133,9082,88153,The Greyhound,"""The Greyhound, 50 Church End, London""",NW4 4JT,522912,189526.0,51.591187,-0.227097,Barnet,51.591187,-0.227097,119,0.9254662851088366,11.017455775105196,11.017455775105196
134,9083,88154,The Griffin,"""The Griffin, 1262 High Road, London""",N20 9HH,526436,193980.0,51.630444,-0.174648,Barnet,51.630444,-0.174648,260,0.30857981056635114,3.673569173408942,3.673569173408942
135,9084,88157,The Hendon,"""The Hendon, 377 Hendon Way, London""",NW4 3LP,522940,188442.0,51.581439,-0.227072,Barnet,51.581439,-0.22707199999999997,119,0.18157736758988124,2.161635328450967,2.161635328450967
136,9085,88167,The Jolly Badger,"""128 Hale Lane, Edgware""",HA8 9RZ,520492,192369.0,51.617259,-0.261037,Barnet,51.617259000000004,-0.26103699999999996,81,1.042465263851562,12.410300760137641,12.410300760137641
137,9086,88178,The Lord Nelson,"""14 West End Lane, Barnet""",EN5 2SA,523874,196357.0,51.652357,-0.210804,Barnet,51.652357,-0.210804,121,1.1617284086113793,13.830100102516418,13.830100102516418
138,9087,88182,The Midland Hotel,"""The Midland Hotel Public House, 29 Station Road, London""",NW4 4PN,522225,188344.0,51.580713,-0.23742,Barnet,51.580713,-0.23742,119,0.8325679793918839,9.911523564189093,9.911523564189093
139,9088,88183,The Moon Under  Water,"""Varley Parade,  The Hyde, London""",NW9 6RR,521273,189061.0,51.587362,-0.250905,Barnet,51.587362,-0.25090500000000004,58,0.9064984435362686,10.79164813733653,10.79164813733653
140,9089,88188,The Old White Lion,"""Old White Lion, 121 Great North Road, London""",N2 0NW,527241,189205.0,51.587342,-0.164756,Barnet,51.587342,-0.16475599999999999,77,0.018054636585795324,0.2149361498308967,0.2149361498308967
141,9090,88196,The Red Filly,"""Thornfield Parade,  Holders Hill Road, London""",NW7 1LN,524243,191037.0,51.604483,-0.207358,Barnet,51.604483,-0.207358,165,0.46069308163348227,5.4844414480176455,5.4844414480176455
142,9091,88197,The Refectory,"""911 Finchley Road, London""",NW11 7PE,525089,187658.0,51.573921,-0.196353,Barnet,51.573921,-0.196353,100,0.22995823655621586,2.737598054240665,2.737598054240665
143,9092,88199,The Rising Sun,"""137 Marsh Lane, London""",NW7 4EY,521794,193502.0,51.627163,-0.241848,Barnet,51.627163,-0.241848,81,2.735696052396586,32.567810147578406,32.567810147578406
144,9093,88203,The Royal British Legion,"""New Edgware Royal British Legion Club,  Parnell Close, Edgware""",HA8 8YE,520013,192966.0,51.622718,-0.267763,Barnet,51.622718,-0.26776300000000003,81,1.120694311102663,13.341598941698368,13.341598941698368
145,9094,88209,The Spaniards Inn,"""The Spaniards Inn,  Spaniards Road, London""",NW3 7JJ,526638,187232.0,51.569738,-0.174166,Barnet,51.569738,-0.17416600000000002,100,1.4095700846712826,16.7805962460867,16.7805962460867
146,9095,88221,The Village Royal British Legion,"""St Johns Buildings,  Friern Barnet Road, London""",N11 3DP,527866,192127.0,51.613459,-0.154675,Barnet,51.613459000000006,-0.154675,9,1.525614627226154,18.16207889554945,18.16207889554945
147,9096,88224,The Weavers,"""Greenhill Parade,  Great North Road, Barnet""",EN5 1EU,525590,195701.0,51.64609,-0.186262,Barnet,51.64609,-0.18626199999999998,121,0.7259748047202563,8.64255719905067,8.64255719905067
148,9097,88226,The Windsor Castle,"""Windsor Castle,  The Walks, London""",N2 8DL,526778,189888.0,51.593584,-0.171189,Barnet,51.593584,-0.171189,77,0.8099682911459694,9.642479656499635,9.642479656499635
149,9098,88227,The Woodhouse,"""230 Woodhouse Road, London""",N12 0RS,527308,191891.0,51.611474,-0.162815,Barnet,51.611474,-0.16281500000000002,301,1.7284240788940177,20.576477129690687,20.576477129690687
150,9099,88230,The York Arms,"""York Arms, 310 Oakleigh Road North, London""",N20 0DH,527538,193417.0,51.625127,-0.15894,Barnet,51.625127,-0.15894,260,1.50202817923204,17.881287848000476,17.881287848000476
151,9100,88232,Three Hammers Public House,"""Three Hammers,  Hammers Lane, London""",NW7 4EA,522336,192822.0,51.620942,-0.234258,Barnet,51.620942,-0.234258,165,2.1787260050734063,25.93721434611198,25.93721434611198
152,9101,88233,Three Horseshoes Public House,"""Three Horseshoes, 1166 High Road, London""",N20 0RA,526426,193606.0,51.627076,-0.174928,Barnet,51.627076,-0.174928,260,0.4513575737822618,5.373304449788831,5.373304449788831
153,9102,88240,Tommy Flynn's,"""686 High Road, London""",N12 9PT,526424,192019.0,51.612816,-0.175544,Barnet,51.612815999999995,-0.175544,301,0.8956347301728435,10.662318216343374,10.662318216343374
154,9103,88241,Toolans,"""866 High Road, London""",N12 9RH,526346,192679.0,51.618772,-0.176431,Barnet,51.618772,-0.176431,301,0.6406170191443536,7.626393085051829,7.626393085051829
155,9104,88249,Totteridge Cricket Club,"""Totteridge Cricket Club,  Totteridge Green, London""",N20 8PB,525092,193664.0,51.627895,-0.194169,Barnet,51.627895,-0.194169,260,1.0715768025197068,12.756866696663176,12.756866696663176
156,9105,88251,Totteridge Tennis Club,"""Totteridge Tennis Club,  Great Bushey Drive, London""",N20 8QL,525943,194228.0,51.632783,-0.181678,Barnet,51.632783,-0.181678,260,0.3379731898716236,4.023490355614567,4.023490355614567
157,9106,88293,Virgin Active,"""34 Langstone Way, London""",NW7 1GU,524018,191390.0,51.607696,-0.210481,Barnet,51.607696000000004,-0.210481,165,0.05743721344572449,0.6837763505443392,0.6837763505443392
158,9107,88294,Virgin Active - Friern Barnet,"""Princess Park Manor,  Royal Drive, London""",N11 3BG,528339,192064.0,51.612786,-0.147871,Barnet,51.612786,-0.147871,9,1.096542499453066,13.05407737444126,13.05407737444126
159,9108,88295,Virgin Active Cricklewood,"""108 Cricklewood Lane, London""",NW2 2DS,524202,186012.0,51.559324,-0.209726,Barnet,51.559324,-0.20972600000000002,296,1.3896558127776757,16.543521580686615,16.543521580686615
160,9109,88312,Wallace Bar,"""1023 Finchley Road, London""",NW11 7ES,524928,188282.0,51.579555,-0.198453,Barnet,51.579555,-0.198453,100,0.850836243368469,10.129002897243678,10.129002897243678
161,9110,88317,Waterfall Tennis Club,"""The Pavilion,  Pymmes Green Road, London""",N11 1DD,528995,193231.0,51.623132,-0.137972,Barnet,51.623132,-0.137972,9,0.8209178593470914,9.772831658893944,9.772831658893944
162,9111,88339,Wilf Slack Sports Club,"""19 East End Road, London""",N3 2SU,525359,190184.0,51.596561,-0.191557,Barnet,51.596561,-0.191557,93,0.528334519812618,6.289696664435929,6.289696664435929
163,9112,88357,Woodside Park Club,"""Woodside Park Club,  Southover, London""",N12 7JG,525330,192778.0,51.61988,-0.191049,Barnet,51.61988,-0.191049,301,0.4360240575492471,5.190762589871989,5.190762589871989
164,9113,88367,Ye Olde Mitre Inne,"""Ye Olde Mitre Inne, 58 High Street, Barnet""",EN5 5SJ,524650,196459.0,51.653111,-0.199557,Barnet,51.653110999999996,-0.19955699999999998,121,0.47893597820479045,5.701618788152267,5.701618788152267
165,9114,88368,Ye Olde Monken Holt,"""Ye Olde Monken Holt, 193 High Street, Barnet""",EN5 5SU,524503,196978.0,51.657808,-0.201496,Barnet,51.657808,-0.201496,121,0.9716003331827046,11.566670633127435,11.566670633127435
166,9115,88440,Arcadia Lounge Bar,"""247 Broadway, Bexleyheath, Kent""",DA6 8DB,548624,175331.0,51.457454,0.137831,Bexley,51.457454,0.13783099999999998,97,7.395175610962823,88.03780489241456,88.03780489241456
167,9116,88468,Barnehurst Golf Club,"""Mayplace Road East, Bexleyheath, Kent""",DA7 6JU,550795,175717.0,51.460348,0.169205,Bexley,51.460347999999996,0.169205,97,8.70158282000868,103.59027166677,103.59027166677
168,9117,88476,Bear & Ragged Staff,"""2 London Road, Crayford, Kent""",DA1 4BH,551370,174784.0,51.451812,0.177091,Bexley,51.451812,0.177091,97,9.732203696305088,115.8595678131558,115.8595678131558
169,9118,88486,Bellegrove Social Club,"""90 Bellegrove Road, Welling, Kent""",DA16 3QD,546093,175938.0,51.463566,0.101678,Bexley,51.463566,0.10167799999999999,97,5.527936362698591,65.80876622260227,65.80876622260227
170,9119,88495,Belvedere North Conservative Club,"""2 Paroma Road, Belvedere, Kent""",DA17 5AA,549169,179056.0,51.49078,0.147241,Bexley,51.49078,0.147241,97,5.640370924647538,67.14727291247068,67.14727291247068
171,9120,88497,Belvedere Social Club,"""27-35 Nuxley Road, Belvedere, Kent""",DA17 5JQ,549148,178138.0,51.482537,0.146551,Bexley,51.482537,0.146551,97,5.999979834805667,71.42833136673413,71.42833136673413
172,9121,88498,Belvedere Sports & Social Club,"""101A Woolwich Road, Abbey Wood, London""",SE2 0DY,548451,178167.0,51.482981,0.136518,Bexley,51.482981,0.136518,97,5.38287953593223,64.08189923728845,64.08189923728845
173,9122,88500,Belvedere Working Men's Club,"""66 Gilbert Road, Belvedere, Kent""",DA17 5DA,549124,179130.0,51.491457,0.146624,Bexley,51.491457000000004,0.146624,97,5.572978779231383,66.34498546704027,66.34498546704027
174,9123,88510,Bexley & Sidcup Conservative Club,"""19 Station Road, Sidcup, Kent""",DA15 7EB,546160,171978.0,51.427957,0.101008,Bexley,51.427957,0.101008,152,9.022723392003748,107.41337371433032,107.41337371433032
175,9124,88524,Bexley Lawn Tennis & Squash Club,"""Parkhurst Road, Bexley, Kent""",DA5 1AX,549391,173956.0,51.444888,0.148267,Bexley,51.444888,0.148267,97,8.945339935006082,106.49214208340574,106.49214208340574
176,9125,88530,Bexleyheath Conservative Club,"""151 Broadway, Bexleyheath, Kent""",DA6 7EZ,548922,175273.0,51.456845,0.142092,Bexley,51.456845,0.142092,97,7.633773531830573,90.87825633131634,90.87825633131634
177,9126,88531,Bexleyheath Golf Club,"""Mount Road, Bexleyheath, Kent""",DA6 8JS,548052,174724.0,51.452149,0.12935,Bexley,51.452149,0.12935,97,7.5391510842657965,89.75179862221185,89.75179862221185
178,9127,88533,Bexleyheath Working Mens Club,"""Royal Oak Road, Bexleyheath, Kent""",DA6 7HG,548921,175094.0,51.455237,0.142002,Bexley,51.455237,0.142002,97,7.768238714287743,92.47903231294931,92.47903231294931
179,9128,88536,Black Horse Public House,"""63 Albert Road, Bexley, Kent""",DA5 1NT,549502,174011.0,51.445362,0.149902,Bexley,51.445362,0.149902,97,8.97098668991164,106.79746059418619,106.79746059418619
180,9129,88583,Burnt Ash (Bexley) Hockey Club,"""Manor Way, Bexley, Kent""",DA5 3QG,549120,173263.0,51.438742,0.144094,Bexley,51.438742,0.144094,97,9.345789487019173,111.25939865499015,111.25939865499015
181,9130,88593,Cafe Vita At Erith Leisure Centre,"""Avenue Road, Erith, Kent""",DA8 3AT,551102,177577.0,51.476978,0.174429,Bexley,51.476978,0.174429,67,7.447001856416727,88.65478400496103,88.65478400496103
182,9131,88622,Celebrations,"""59 Lion Road, Bexleyheath, Kent""",DA6 8NW,548515,175193.0,51.456242,0.136205,Bexley,51.456241999999996,0.136205,97,7.433066003705506,88.48888099649412,88.48888099649412
183,9132,88673,Coach & Horses Public House,"""35 North Cray Road, Bexley, Kent""",DA5 3NE,549688,173247.0,51.438439,0.152253,Bexley,51.438439,0.152253,97,9.688859480644433,115.34356524576705,115.34356524576705
184,9133,88682,Corner Pin Public House,"""Slade Green Road, Erith, Kent""",DA8 2HX,552329,177088.0,51.472256,0.191874,Bexley,51.472256,0.191874,66,8.218821327736487,97.84311104448199,97.84311104448199
185,9134,88699,Crayford Arrows Sports Club,"""96 Perry Street, Crayford, Dartford, Kent""",DA1 4RJ,551358,175223.0,51.455759,0.177106,Bexley,51.455759,0.17710599999999999,97,9.448556725885215,112.48281816530017,112.48281816530017
186,9135,88703,Crayford Social Club,"""Crayford Way, Crayford, Dartford, Kent""",DA1 4JA,551536,174815.0,51.452037,0.179491,Bexley,51.452037,0.179491,97,9.84133226460537,117.1587174357782,117.1587174357782
187,9136,88734,Danson Sports FC,"""Perry Street, Crayford, Dartford, Kent""",DA1 4RB,551583,175980.0,51.462502,0.180666,Bexley,51.462502,0.18066600000000002,67,9.11413973615258,108.50166352562596,108.50166352562596
188,9137,88735,Danson Stables,"""Danson Park, Danson Road, Bexleyheath, Kent""",DA6 8HL,547569,175114.0,51.45578,0.122567,Bexley,51.45578,0.12256700000000001,97,6.9498655610188065,82.7364947740334,82.7364947740334
189,9138,88739,Dartfordians Community Sports Club,"""Bourne Road, Bexley, Kent""",DA5 1LW,549626,173798.0,51.443406,0.151594,Bexley,51.443406,0.151594,97,9.215299820108367,109.70595023938532,109.70595023938532
190,9139,88740,David Lloyd Leisure,"""Baugh Road, Sidcup, Kent""",DA14 5ED,547303,171194.0,51.420617,0.117111,Bexley,51.420617,0.11711099999999999,97,10.387855906085514,123.66495126292278,123.66495126292278
191,9140,88767,Earl Haig Public House,"""The Pantiles, Bexleyheath, Kent""",DA7 5HH,548756,177101.0,51.473324,0.140459,Bexley,51.473324,0.140459,97,6.246827701712239,74.36699644895522,74.36699644895522
192,9141,88798,Erith Rugby Football Club,"""Sussex Road, Erith, Kent""",DA8 1JB,549726,177266.0,51.47455,0.154485,Bexley,51.47455,0.15448499999999998,97,6.938897339587591,82.60592070937608,82.60592070937608
193,9142,88800,Erith Veterans Club,"""Park Crescent, Erith, Kent""",DA8 3DE,551321,177763.0,51.478591,0.17766,Bexley,51.478590999999994,0.17765999999999998,67,7.335478390453472,87.32712369587466,87.32712369587466
194,9143,88811,Falcon Harvester,"""Lingfield Crescent, Eltham, London""",SE9 2RN,544589,175415.0,51.459253,0.079815,Bexley,51.459253000000004,0.079815,65,5.586197594577682,66.50235231640097,66.50235231640097
195,9144,88819,Falconwood Private Members' Club,"""Falconwood Avenue, Welling, Kent""",DA16 2SG,545391,175962.0,51.463962,0.09159,Bexley,51.463962,0.09158999999999999,97,5.261737400761408,62.63973096144533,62.63973096144533
196,9145,88832,Flower Of Kent Social Club,"""118 Maidstone Road, Sidcup, Kent""",DA14 5HS,547728,170703.0,51.416104,0.123015,Bexley,51.416104,0.12301500000000001,97,10.992970371063638,130.86869489361473,130.86869489361473
197,9146,88837,Foots Cray Social Club,"""23-27 Cray Road, Sidcup, Kent""",DA14 5BY,547265,170849.0,51.417527,0.116422,Bexley,51.417527,0.116422,152,10.522579245962145,125.26880054716838,125.26880054716838
198,9147,88859,George Staples,"""273 Blackfen Road, Sidcup, Kent""",DA15 8PR,546054,174562.0,51.451212,0.100549,Bexley,51.451212,0.100549,97,6.797044278012079,80.91719378585807,80.91719378585807
199,9148,88869,Goals Bexleyheath At Bexleyheath School,"""Graham Road, Bexleyheath, Kent""",DA6 7DA,548978,175638.0,51.460119,0.143037,Bexley,51.460119,0.143037,97,7.401018524080707,88.10736338191317,88.10736338191317
200,9149,88885,Guy Earl Of Warwick,"""Park View Road, Welling, Kent""",DA16 1TA,547013,175689.0,51.461091,0.114809,Bexley,51.461090999999996,0.114809,97,6.1701015914844195,73.45359037481451,73.45359037481451
201,9150,88888,Halfway Public House,"""165 Lower Road, Belvedere, Kent""",DA17 6DQ,550161,179056.0,51.490518,0.161519,Bexley,51.490518,0.161519,67,5.7821953454460076,68.83565887435722,68.83565887435722
202,9151,88968,Horse & Groom Harvester,"""136 Main Road, Sidcup, Kent""",DA14 6NZ,545664,171880.0,51.427213,0.093838,Bexley,51.427213,0.093838,152,8.626692659132022,102.69872213252407,102.69872213252407
203,9152,89013,Jolly Millers,"""111 Mayplace Road West, Bexleyheath, Kent""",DA7 4JR,549617,175469.0,51.458432,0.152157,Bexley,51.458432,0.152157,97,7.970407405998232,94.8858024523599,94.8858024523599
204,9153,89087,Lingwood Social Club,"""Lingwood, Three Corners, Bexleyheath, Kent""",DA7 6HE,549939,176151.0,51.464466,0.157076,Bexley,51.464465999999994,0.157076,97,7.7622156543704754,92.40732921869613,92.40732921869613
205,9154,89116,Lord Kitchener,"""21 Wrotham Road, Welling, Kent""",DA16 1LS,547449,176623.0,51.46937,0.121469,Bexley,51.46937,0.12146900000000001,97,5.652663158453561,67.29360902920905,67.29360902920905
206,9155,89154,Martin Dene Lawn Tennis Club,"""Martin Dene, Bexleyheath, Kent""",DA6 8NA,548718,174740.0,51.452119,0.138935,Bexley,51.452119,0.138935,97,7.9142016862163,94.21668674067023,94.21668674067023
207,9156,89184,Miller And Carter,"""Hall Place, Bourne Road, Bexley, Kent""",DA5 1PQ,550223,174326.0,51.448002,0.160402,Bexley,51.448002,0.160402,97,9.207985119747464,109.61887047318409,109.61887047318409
208,9157,89197,Montrose Park Club,"""158 Hurst Road, Sidcup, Kent""",DA15 9AJ,547136,173059.0,51.437418,0.115485,Bexley,51.437418,0.11548499999999999,97,8.585213276004078,102.20491995242949,102.20491995242949
209,9158,89222,Nags Head,"""37 Welling High Street, Welling, Kent""",DA16 1TR,546873,175794.0,51.46207,0.112839,Bexley,51.462070000000004,0.11283900000000001,97,6.009042690596659,71.53622250710308,71.53622250710308
